36208|-47162630.53072806|[[0.2383255660533905, 0.9233613014221191], [0.23222890496253967, 0.9172334671020508], [0.22348782420158386, 0.9074399471282959], [0.21293950080871582, 0.8958917856216431], [0.2022952139377594, 0.8837296366691589], [0.19159993529319763, 0.8701819181442261], [0.1823417842388153, 0.8559755682945251], [0.17398226261138916, 0.8418705463409424], [0.16644856333732605, 0.8272655010223389], [0.15975946187973022, 0.8126969337463379], [0.154066264629364, 0.7988266944885254], [0.14890486001968384, 0.7854174375534058], [0.14421358704566956, 0.7725107669830322], [0.1397590935230255, 0.7597922086715698], [0.13572704792022705, 0.7477380633354187], [0.1319429576396942, 0.7360295653343201], [0.1283705234527588, 0.72452312707901], [0.1252461075782776, 0.7137628793716431], [0.1222805380821228, 0.7032545804977417], [0.11966851353645325, 0.6934759616851807], [0.11726939678192139, 0.6842547655105591], [0.11496919393539429, 0.675327718257904], [0.11280646920204163, 0.6668053269386292], [0.11079102754592896, 0.6585023403167725], [0.10895928740501404, 0.6505147218704224], [0.1073538064956665, 0.6428686380386353], [0.10591620206832886, 0.6355621814727783], [0.10459926724433899, 0.6286632418632507], [0.10327014327049255, 0.6217852830886841], [0.10203632712364197, 0.6153256297111511], [0.10103106498718262, 0.6095753908157349], [0.10008427500724792, 0.6040410399436951], [0.0992293655872345, 0.5987741947174072], [0.09851127862930298, 0.5937377214431763], [0.09776556491851807, 0.5887477397918701], [0.09700915217399597, 0.5838120579719543], [0.09623679518699646, 0.5788816213607788], [0.09534555673599243, 0.5740534067153931], [0.0944196879863739, 0.5693308115005493], [0.0936289131641388, 0.5646140575408936], [0.09309309720993042, 0.5603344440460205], [0.0924900472164154, 0.5559231638908386], [0.09180217981338501, 0.5513190031051636], [0.09103098511695862, 0.5465563535690308], [0.0902596116065979, 0.5419121384620667], [0.08958965539932251, 0.537428617477417], [0.08907720446586609, 0.5332662463188171], [0.08856838941574097, 0.529246985912323], [0.08808574080467224, 0.5253845453262329], [0.08759310841560364, 0.5215268135070801], [0.08709993958473206, 0.5176909565925598], [0.08668044209480286, 0.5140665173530579], [0.0862782895565033, 0.5104880332946777]]
36500|-47139010.80654859|[[0.23202869296073914, 0.9156222939491272], [0.22540754079818726, 0.9090574383735657], [0.21504971385002136, 0.8979382514953613], [0.20421361923217773, 0.8859869241714478], [0.19435083866119385, 0.8735955953598022], [0.18555474281311035, 0.8611660003662109], [0.177157461643219, 0.8479019403457642], [0.1690126657485962, 0.8334896564483643], [0.16169634461402893, 0.8192036151885986], [0.15519800782203674, 0.8045758008956909], [0.1496492624282837, 0.7906245589256287], [0.14470604062080383, 0.7772248983383179], [0.1400449275970459, 0.7640955448150635], [0.13586267828941345, 0.75164794921875], [0.13209185004234314, 0.7399517297744751], [0.12858331203460693, 0.7287676334381104], [0.12521705031394958, 0.7179450988769531], [0.12219661474227905, 0.707767128944397], [0.11954191327095032, 0.6982219815254211], [0.11706525087356567, 0.6890825033187866], [0.11470052599906921, 0.6801590323448181], [0.11243975162506104, 0.6715456247329712], [0.11030152440071106, 0.6632780432701111], [0.10823622345924377, 0.6551439762115479], [0.10623785853385925, 0.6472082138061523], [0.10458365082740784, 0.6401415467262268], [0.10309147834777832, 0.6334184408187866], [0.10171869397163391, 0.6269267201423645], [0.10038524866104126, 0.6206790804862976], [0.09913015365600586, 0.6147218942642212], [0.09793832898139954, 0.6090242266654968], [0.09675723314285278, 0.6034455299377441], [0.09570473432540894, 0.5982428789138794], [0.09479060769081116, 0.5936681628227234], [0.09393784403800964, 0.5893229246139526], [0.09318038821220398, 0.5853080749511719], [0.09242948889732361, 0.5813310742378235], [0.09172141551971436, 0.5773997902870178], [0.09115439653396606, 0.5733811855316162], [0.09061697125434875, 0.5694054365158081], [0.09009760618209839, 0.565476655960083], [0.0897493064403534, 0.5618495941162109], [0.08941608667373657, 0.5581331849098206], [0.08919697999954224, 0.5541647672653198], [0.08887693285942078, 0.550256073474884], [0.08847174048423767, 0.5464316606521606], [0.08802184462547302, 0.5426490902900696], [0.0874657928943634, 0.5386496782302856], [0.08686128258705139, 0.5344477891921997], [0.08644917607307434, 0.530849814414978], [0.08608502149581909, 0.5273165702819824], [0.08570972084999084, 0.5238230228424072], [0.08542084693908691, 0.5204938054084778]]
36792|-47806879.90296111|[[0.2776457369327545, 0.9137335419654846], [0.26592063903808594, 0.9057344794273376], [0.24957811832427979, 0.8934515714645386], [0.23312965035438538, 0.8799196481704712], [0.21846529841423035, 0.8655354380607605], [0.20500823855400085, 0.8496646881103516], [0.1925537884235382, 0.8332419395446777], [0.18129491806030273, 0.816696047782898], [0.1721147894859314, 0.8002982139587402], [0.16436567902565002, 0.7846871614456177], [0.1573740541934967, 0.7696951627731323], [0.1515461802482605, 0.7558190226554871], [0.14631026983261108, 0.7425963878631592], [0.14158272743225098, 0.730145275592804], [0.13720935583114624, 0.7183334231376648], [0.13328543305397034, 0.7072556614875793], [0.12983429431915283, 0.6969566345214844], [0.12676993012428284, 0.6874635219573975], [0.12376958131790161, 0.6779711842536926], [0.12091261148452759, 0.6686894297599792], [0.11820685863494873, 0.6597862839698792], [0.11567047238349915, 0.6513996124267578], [0.11358794569969177, 0.6434862613677979], [0.11171713471412659, 0.636139452457428], [0.1099398136138916, 0.6291211247444153], [0.10819625854492188, 0.6222882270812988], [0.10655790567398071, 0.6157857775688171], [0.10501512885093689, 0.6096288561820984], [0.1035921573638916, 0.603813886642456], [0.10226625204086304, 0.5982471108436584], [0.10087570548057556, 0.5927351117134094], [0.09979337453842163, 0.5881057977676392], [0.09886014461517334, 0.5840206146240234], [0.09804922342300415, 0.5798730850219727], [0.09729164838790894, 0.5757187604904175], [0.09654530882835388, 0.5715939998626709], [0.09580585360527039, 0.5673661231994629], [0.09534645080566406, 0.5633471012115479], [0.09491780400276184, 0.5592455267906189], [0.09436652064323425, 0.5552136898040771], [0.09376692771911621, 0.5511350631713867], [0.09312567114830017, 0.5470601320266724], [0.09239029884338379, 0.5432777404785156], [0.0915004312992096, 0.5392245054244995], [0.09080252051353455, 0.5353262424468994], [0.09014153480529785, 0.5314118266105652], [0.0893774926662445, 0.5273857712745667], [0.08870300650596619, 0.5235170125961304], [0.08808359503746033, 0.5197517275810242], [0.08748158812522888, 0.5159923434257507], [0.08688172698020935, 0.5121816396713257], [0.08628350496292114, 0.5083170533180237], [0.08569499850273132, 0.5044893622398376]]
37084|-48905065.898675874|[[0.2713303565979004, 0.9000427722930908], [0.2632172107696533, 0.8928703665733337], [0.25040653347969055, 0.8812341690063477], [0.2376282811164856, 0.8691896200180054], [0.22534379363059998, 0.8552134037017822], [0.21423190832138062, 0.8408328294754028], [0.20312157273292542, 0.8258345127105713], [0.19222325086593628, 0.810150146484375], [0.1827378273010254, 0.7942516803741455], [0.1752733588218689, 0.7794791460037231], [0.1685808002948761, 0.7654805183410645], [0.16289246082305908, 0.7526377439498901], [0.157828688621521, 0.7405781745910645], [0.15306487679481506, 0.7289398908615112], [0.14881941676139832, 0.7179785370826721], [0.14503508806228638, 0.7076447010040283], [0.14144816994667053, 0.697668731212616], [0.13803964853286743, 0.6879621744155884], [0.13476234674453735, 0.6783733367919922], [0.13181418180465698, 0.6691467761993408], [0.1293894648551941, 0.6604357957839966], [0.1273222267627716, 0.652739405632019], [0.12544670701026917, 0.6456964015960693], [0.12372243404388428, 0.6389518976211548], [0.12203067541122437, 0.6321451663970947], [0.12047621607780457, 0.6255606412887573], [0.11905977129936218, 0.6192222237586975], [0.11770126223564148, 0.6129744648933411], [0.11656826734542847, 0.6072484254837036], [0.1154484748840332, 0.6014692187309265], [0.11434304714202881, 0.5957313776016235], [0.11338287591934204, 0.5899964570999146], [0.11249604821205139, 0.5842652320861816], [0.11180698871612549, 0.5787379741668701], [0.11113348603248596, 0.5731159448623657], [0.11043480038642883, 0.5676851868629456], [0.10957115888595581, 0.5622883439064026], [0.10879415273666382, 0.5567125082015991], [0.10805287957191467, 0.5512384176254272], [0.10735160112380981, 0.5459508895874023], [0.10650616884231567, 0.5403300523757935], [0.10579049587249756, 0.5348516702651978], [0.10503357648849487, 0.529335618019104], [0.10417848825454712, 0.5239571332931519], [0.10340315103530884, 0.5197381973266602], [0.1026233434677124, 0.5155660510063171], [0.10185778141021729, 0.5112953186035156], [0.10109496116638184, 0.5070096254348755], [0.10027778148651123, 0.5034670233726501], [0.09921172261238098, 0.5023990869522095], [0.09816676378250122, 0.5012613534927368], [0.09735709428787231, 0.5019533038139343], [0.09643852710723877, 0.500749945640564]]
37376|-48789448.912007764|[[0.27727967500686646, 0.9075019955635071], [0.27071288228034973, 0.9000136852264404], [0.2602139115333557, 0.8874933123588562], [0.24914908409118652, 0.8735688924789429], [0.23609218001365662, 0.8580591678619385], [0.22140684723854065, 0.8399330973625183], [0.2071457803249359, 0.8210261464118958], [0.19464188814163208, 0.8027417659759521], [0.1841292679309845, 0.7852588891983032], [0.17536777257919312, 0.7685946226119995], [0.16759222745895386, 0.7528488039970398], [0.1614730954170227, 0.7390528321266174], [0.15584468841552734, 0.7259352803230286], [0.15066450834274292, 0.7135773301124573], [0.14645865559577942, 0.7027069926261902], [0.1425718069076538, 0.6923193335533142], [0.13885045051574707, 0.6822635531425476], [0.13531899452209473, 0.6725592017173767], [0.13195720314979553, 0.6631863117218018], [0.1290138065814972, 0.6541303396224976], [0.1264478862285614, 0.6457090973854065], [0.12408715486526489, 0.637891948223114], [0.12183648347854614, 0.6304578185081482], [0.11984151601791382, 0.6238263249397278], [0.11802428960800171, 0.6176948547363281], [0.11632731556892395, 0.611802339553833], [0.11483895778656006, 0.6062740683555603], [0.11332389712333679, 0.6007947325706482], [0.11203417181968689, 0.595694363117218], [0.11090046167373657, 0.5907008647918701], [0.10986369848251343, 0.5856866240501404], [0.10880017280578613, 0.5806365013122559], [0.10772663354873657, 0.5755869746208191], [0.10702076554298401, 0.5706650018692017], [0.10639852285385132, 0.5656986832618713], [0.10578754544258118, 0.5606105923652649], [0.10517501831054688, 0.5554816722869873], [0.1043032705783844, 0.5504250526428223], [0.10329431295394897, 0.5453763604164124], [0.10236483812332153, 0.5403941869735718], [0.1014648973941803, 0.5352461934089661], [0.10047793388366699, 0.5304938554763794], [0.09947425127029419, 0.5257056355476379], [0.09855493903160095, 0.5212482810020447], [0.09778496623039246, 0.5183480978012085], [0.09698772430419922, 0.5151954293251038], [0.09603315591812134, 0.5125868916511536], [0.09481927752494812, 0.5115900635719299], [0.09359624981880188, 0.5101159811019897], [0.09227842092514038, 0.5082027912139893], [0.0909934937953949, 0.5096684098243713], [0.08959761261940002, 0.5120248198509216], [0.08811193704605103, 0.5134068131446838]]
37668|-48098043.248813555|[[0.2521420121192932, 0.9008889198303223], [0.24173212051391602, 0.8915175199508667], [0.2278214693069458, 0.8767412900924683], [0.21235188841819763, 0.8598310947418213], [0.19817379117012024, 0.8419273495674133], [0.18640291690826416, 0.8245407342910767], [0.17628943920135498, 0.8079153299331665], [0.16732648015022278, 0.7920783162117004], [0.15928950905799866, 0.7771610021591187], [0.15205654501914978, 0.7631716728210449], [0.14596706628799438, 0.7500672340393066], [0.1407373547554016, 0.7378580570220947], [0.1359511911869049, 0.7264083623886108], [0.13155320286750793, 0.7156908512115479], [0.12744414806365967, 0.7054872512817383], [0.12394419312477112, 0.696540355682373], [0.12080448865890503, 0.6882602572441101], [0.1177913248538971, 0.680297315120697], [0.11517313122749329, 0.673171877861023], [0.11272263526916504, 0.6664833426475525], [0.11038878560066223, 0.6601820588111877], [0.10828623175621033, 0.6545854806900024], [0.10637500882148743, 0.6492562294006348], [0.10465991497039795, 0.644221305847168], [0.103095144033432, 0.639434814453125], [0.10157939791679382, 0.6347473859786987], [0.10015338659286499, 0.6301936507225037], [0.09875550866127014, 0.6257263422012329], [0.09747228026390076, 0.621549665927887], [0.09631654620170593, 0.6178619265556335], [0.09519964456558228, 0.6141356229782104], [0.09422856569290161, 0.6104943156242371], [0.09347754716873169, 0.6067081689834595], [0.09283429384231567, 0.6030603647232056], [0.09218928217887878, 0.5994096994400024], [0.09172874689102173, 0.5961339473724365], [0.09127756953239441, 0.5928083658218384], [0.09078368544578552, 0.5892956256866455], [0.09028959274291992, 0.5857123136520386], [0.08992287516593933, 0.5823827385902405], [0.08956366777420044, 0.5789366960525513], [0.08919921517372131, 0.5754268169403076], [0.08880865573883057, 0.5718410611152649], [0.08841311931610107, 0.5681725740432739], [0.08804336190223694, 0.5644772052764893], [0.08775410056114197, 0.5607168674468994], [0.0872514545917511, 0.5568907260894775], [0.08660587668418884, 0.5530115962028503], [0.0859624445438385, 0.5490912199020386], [0.08541637659072876, 0.5453129410743713], [0.08490398526191711, 0.5416848659515381], [0.08440026640892029, 0.5381529331207275], [0.08375874161720276, 0.5339856147766113]]
37960|-47443851.43488154|[[0.24038103222846985, 0.9076781272888184], [0.2290337085723877, 0.8999264240264893], [0.2148531973361969, 0.887392520904541], [0.2008073329925537, 0.8730895519256592], [0.18748152256011963, 0.8569977283477783], [0.1760140061378479, 0.8408757448196411], [0.1664610505104065, 0.8254252076148987], [0.1582094430923462, 0.8106314539909363], [0.15086379647254944, 0.7964683771133423], [0.1442837119102478, 0.7829673290252686], [0.13890323042869568, 0.7701804637908936], [0.13417920470237732, 0.7581080198287964], [0.13039952516555786, 0.747368335723877], [0.1269732117652893, 0.7372413873672485], [0.12378650903701782, 0.7276106476783752], [0.12077587842941284, 0.7183906435966492], [0.11814355850219727, 0.710064709186554], [0.1157693862915039, 0.7022467851638794], [0.11366724967956543, 0.6949548721313477], [0.11164882779121399, 0.6879163384437561], [0.10970205068588257, 0.6810349225997925], [0.10782408714294434, 0.6743345260620117], [0.10617375373840332, 0.6680936813354492], [0.10475638508796692, 0.6622042059898376], [0.10348400473594666, 0.6564173698425293], [0.10222959518432617, 0.6508094668388367], [0.10107150673866272, 0.6455642580986023], [0.09994134306907654, 0.6404465436935425], [0.09886518120765686, 0.6355013847351074], [0.09787973761558533, 0.6307613849639893], [0.0969153344631195, 0.6260406970977783], [0.09600281715393066, 0.6214892864227295], [0.09525695443153381, 0.617283284664154], [0.09452208876609802, 0.6131075620651245], [0.09374487400054932, 0.6089125871658325], [0.09315678477287292, 0.6046923398971558], [0.09261345863342285, 0.600567638874054], [0.09206745028495789, 0.5964539051055908], [0.09152746200561523, 0.5923505425453186], [0.0911267101764679, 0.5880258679389954], [0.09080111980438232, 0.5838161110877991], [0.09057369828224182, 0.5797637104988098], [0.09034660458564758, 0.5756945610046387], [0.09012001752853394, 0.5715722441673279], [0.08991402387619019, 0.5674683451652527], [0.08968153595924377, 0.5633409023284912], [0.08936917781829834, 0.5594212412834167], [0.0890292227268219, 0.5554994940757751], [0.08882078528404236, 0.5515903234481812], [0.08852583169937134, 0.5477784276008606], [0.0882045328617096, 0.5440673232078552], [0.08784696459770203, 0.540453314781189], [0.0875401496887207, 0.5368714928627014]]
38252|-47408718.459927246|[[0.2280498445034027, 0.901604175567627], [0.21774300932884216, 0.8940151929855347], [0.2051699161529541, 0.8813004493713379], [0.1937527060508728, 0.8683500289916992], [0.1817987859249115, 0.8537009358406067], [0.17092207074165344, 0.8385306596755981], [0.16139718890190125, 0.8234931826591492], [0.15333732962608337, 0.8092512488365173], [0.14618849754333496, 0.7956643104553223], [0.14011365175247192, 0.7828561067581177], [0.135766863822937, 0.7713185548782349], [0.13188427686691284, 0.7603477239608765], [0.12826743721961975, 0.7498628497123718], [0.1249309778213501, 0.7399137020111084], [0.12209999561309814, 0.7309615612030029], [0.11946314573287964, 0.7224653959274292], [0.11695516109466553, 0.7143041491508484], [0.1145566999912262, 0.7064825296401978], [0.11255761981010437, 0.6994413733482361], [0.11081883311271667, 0.6932359337806702], [0.10913464426994324, 0.6871930360794067], [0.10751491785049438, 0.6813032031059265], [0.10605159401893616, 0.6755561232566833], [0.10475540161132812, 0.6699627041816711], [0.10355174541473389, 0.6644197106361389], [0.10239845514297485, 0.6589525938034058], [0.10129928588867188, 0.6536771655082703], [0.10025283694267273, 0.6486176252365112], [0.09920915961265564, 0.6436094045639038], [0.09819051623344421, 0.6384810209274292], [0.0972195565700531, 0.6335204839706421], [0.09624657034873962, 0.628571093082428], [0.09540554881095886, 0.6239646673202515], [0.09464672207832336, 0.6195517778396606], [0.09389334917068481, 0.6151849627494812], [0.09325063228607178, 0.6109473705291748], [0.09270867705345154, 0.6066481471061707], [0.09215334057807922, 0.6023856997489929], [0.09160202741622925, 0.5981401801109314], [0.09107083082199097, 0.5938910841941833], [0.09066608548164368, 0.5894472599029541], [0.09040588140487671, 0.5852513909339905], [0.0901629626750946, 0.5810799598693848], [0.08992111682891846, 0.5769039392471313], [0.08965864777565002, 0.572678804397583], [0.08931154012680054, 0.5683685541152954], [0.08897450566291809, 0.5642686486244202], [0.08861932158470154, 0.5602302551269531], [0.08813229203224182, 0.556236743927002], [0.08760684728622437, 0.5523663759231567], [0.08716315031051636, 0.5485320687294006], [0.08676674962043762, 0.5448244214057922], [0.08630764484405518, 0.541000247001648]]
38544|-46737289.86809436|[[0.23238006234169006, 0.9186357259750366], [0.223168283700943, 0.9117506742477417], [0.21017205715179443, 0.9005780220031738], [0.1975550353527069, 0.8875806331634521], [0.18465501070022583, 0.8725814819335938], [0.17319130897521973, 0.8571534156799316], [0.16263723373413086, 0.8412045240402222], [0.1538594365119934, 0.8259236216545105], [0.14628714323043823, 0.8113212585449219], [0.13957569003105164, 0.7973252534866333], [0.134269118309021, 0.7840559482574463], [0.12960129976272583, 0.7716115117073059], [0.1257232129573822, 0.760242223739624], [0.12237942218780518, 0.7496443390846252], [0.11924421787261963, 0.7394644618034363], [0.11640620231628418, 0.7299138903617859], [0.11390942335128784, 0.7209857702255249], [0.11178436875343323, 0.7126712799072266], [0.10987547039985657, 0.7051405906677246], [0.10811015963554382, 0.6980850696563721], [0.10634458065032959, 0.6910247802734375], [0.10460114479064941, 0.684040904045105], [0.10294809937477112, 0.6773515343666077], [0.10163438320159912, 0.6708759069442749], [0.10041522979736328, 0.6646001935005188], [0.09931257367134094, 0.6587229371070862], [0.09824895858764648, 0.6530436277389526], [0.09724602103233337, 0.647572934627533], [0.09625348448753357, 0.6422257423400879], [0.09526059031486511, 0.6370300054550171], [0.09426221251487732, 0.6319475769996643], [0.09327813982963562, 0.6269524097442627], [0.09240266680717468, 0.622146725654602], [0.09160313010215759, 0.6174970269203186], [0.09078741073608398, 0.612762451171875], [0.09010973572731018, 0.6083567142486572], [0.08948683738708496, 0.6042088866233826], [0.08883365988731384, 0.6000640988349915], [0.08826357126235962, 0.595758855342865], [0.08762648701667786, 0.5913949012756348], [0.08696615695953369, 0.5870695114135742], [0.08634331822395325, 0.5828719139099121], [0.08587998151779175, 0.578995406627655], [0.08548632264137268, 0.5749987363815308], [0.08514216542243958, 0.570865273475647], [0.08480197191238403, 0.5667620301246643], [0.0844653844833374, 0.5626876950263977], [0.08413854241371155, 0.5587555766105652], [0.08384299278259277, 0.5550910234451294], [0.08352190256118774, 0.5514190196990967], [0.08299332857131958, 0.5478707551956177], [0.08259844779968262, 0.5445007085800171], [0.08209386467933655, 0.5407142043113708]]
38836|-45462988.798165|[[0.17795878648757935, 0.9242261648178101], [0.1712425947189331, 0.9179017543792725], [0.16246798634529114, 0.9076851606369019], [0.1546361744403839, 0.8968867659568787], [0.14804032444953918, 0.885389506816864], [0.14130434393882751, 0.8726441264152527], [0.13528555631637573, 0.8600878119468689], [0.12986674904823303, 0.8477892875671387], [0.12459763884544373, 0.8350846767425537], [0.11984831094741821, 0.8227933049201965], [0.1157941222190857, 0.811328649520874], [0.1127716600894928, 0.8006795644760132], [0.11014345288276672, 0.7904180288314819], [0.10773003101348877, 0.7805676460266113], [0.10549432039260864, 0.7710970044136047], [0.10348805785179138, 0.7621631622314453], [0.10167735815048218, 0.7536455988883972], [0.09993347525596619, 0.74525386095047], [0.09831306338310242, 0.7373062372207642], [0.09699323773384094, 0.73024582862854], [0.09584203362464905, 0.7235586643218994], [0.09462767839431763, 0.7166831493377686], [0.09343039989471436, 0.7099736928939819], [0.09224990010261536, 0.7034347653388977], [0.09111469984054565, 0.6971064209938049], [0.09003341197967529, 0.6910154819488525], [0.0889764130115509, 0.6850501894950867], [0.08797189593315125, 0.679027259349823], [0.08716502785682678, 0.6731873154640198], [0.08648890256881714, 0.6677606105804443], [0.08584162592887878, 0.6625331044197083], [0.08522382378578186, 0.657451868057251], [0.08464214205741882, 0.6524907946586609], [0.08407697081565857, 0.6476637125015259], [0.08349132537841797, 0.6428053379058838], [0.08292961120605469, 0.6381320953369141], [0.08234730362892151, 0.6335397958755493], [0.0817251205444336, 0.6290138363838196], [0.08116668462753296, 0.6247044801712036], [0.08063030242919922, 0.6204414367675781], [0.08007246255874634, 0.6161496043205261], [0.07953956723213196, 0.6119266152381897], [0.07914504408836365, 0.6081035137176514], [0.0787874162197113, 0.6044818162918091], [0.07843297719955444, 0.6008972525596619], [0.07804399728775024, 0.5973013043403625], [0.07759985327720642, 0.5936756730079651], [0.07716763019561768, 0.5899311900138855], [0.07678717374801636, 0.5861842036247253], [0.07641080021858215, 0.5824898481369019], [0.07610571384429932, 0.5789843201637268], [0.07584485411643982, 0.5755952596664429], [0.07558360695838928, 0.5721868276596069]]
39128|-47216106.16979372|[[0.2310636043548584, 0.9160202741622925], [0.22102469205856323, 0.9081798791885376], [0.20778203010559082, 0.8951851725578308], [0.1962263286113739, 0.8814743161201477], [0.18422868847846985, 0.8661304712295532], [0.17334550619125366, 0.8502022624015808], [0.16382724046707153, 0.8346719145774841], [0.15543875098228455, 0.8190922737121582], [0.14811238646507263, 0.8040692210197449], [0.14167016744613647, 0.7897975444793701], [0.13684603571891785, 0.7770328521728516], [0.132779061794281, 0.7651808261871338], [0.12911385297775269, 0.7539713382720947], [0.12573587894439697, 0.7433538436889648], [0.12255948781967163, 0.7332186698913574], [0.11983510851860046, 0.7241421937942505], [0.11774733662605286, 0.7163218259811401], [0.11578431725502014, 0.7087946534156799], [0.11388581991195679, 0.7014960050582886], [0.11204871535301208, 0.6944202184677124], [0.11027052998542786, 0.6875625252723694], [0.10865595936775208, 0.6807629466056824], [0.10725727677345276, 0.6740972399711609], [0.10591703653335571, 0.6676012277603149], [0.10469737648963928, 0.6614264845848083], [0.10351830720901489, 0.6553540229797363], [0.10239234566688538, 0.6495311856269836], [0.10134434700012207, 0.6440631151199341], [0.10030743479728699, 0.6387633681297302], [0.09931886196136475, 0.6335827112197876], [0.0983460545539856, 0.6284850239753723], [0.09748432040214539, 0.6235737800598145], [0.09659916162490845, 0.6186702847480774], [0.0957595705986023, 0.6138601899147034], [0.09502577781677246, 0.6092998385429382], [0.09426987171173096, 0.6048464179039001], [0.0936364233493805, 0.6002779603004456], [0.09301140904426575, 0.595771312713623], [0.09239545464515686, 0.5913330316543579], [0.09178662300109863, 0.5869521498680115], [0.09135624766349792, 0.5829079151153564], [0.09102758765220642, 0.5787513852119446], [0.09075871109962463, 0.5744581818580627], [0.09049543738365173, 0.5701192617416382], [0.09013190865516663, 0.5656642913818359], [0.0897233784198761, 0.5611982941627502], [0.08930033445358276, 0.5567982196807861], [0.0889081358909607, 0.5526710152626038], [0.0885801911354065, 0.5488496422767639], [0.08832207322120667, 0.5452195405960083], [0.08772265911102295, 0.5410555601119995], [0.08697351813316345, 0.5367184281349182], [0.08633524179458618, 0.5324649810791016]]
39420|-45681153.53061199|[[0.19024336338043213, 0.9210713505744934], [0.1810818612575531, 0.9139809012413025], [0.17067387700080872, 0.9025157690048218], [0.1608496606349945, 0.8901373744010925], [0.1514790952205658, 0.8768090605735779], [0.14310863614082336, 0.8630014657974243], [0.13552746176719666, 0.8490418791770935], [0.12911194562911987, 0.8353887796401978], [0.12355992197990417, 0.8223302364349365], [0.1186419427394867, 0.8098504543304443], [0.1142193078994751, 0.7979415655136108], [0.11087566614151001, 0.787219762802124], [0.10815966129302979, 0.777198076248169], [0.10571259260177612, 0.7675868272781372], [0.1035013198852539, 0.7585062980651855], [0.10151404142379761, 0.750075101852417], [0.09995746612548828, 0.7428308129310608], [0.09841537475585938, 0.7359651327133179], [0.09692975878715515, 0.7292545437812805], [0.09568899869918823, 0.7228989601135254], [0.09450042247772217, 0.7167384624481201], [0.09331953525543213, 0.7107257843017578], [0.09217217564582825, 0.704872727394104], [0.09104084968566895, 0.6991125345230103], [0.0898866057395935, 0.693290114402771], [0.08888408541679382, 0.6877225637435913], [0.08802688121795654, 0.6823590993881226], [0.08723118901252747, 0.6771469116210938], [0.0864553451538086, 0.6720573902130127], [0.08577704429626465, 0.6671783328056335], [0.08511015772819519, 0.6624000668525696], [0.08451458811759949, 0.6579094529151917], [0.0839465856552124, 0.6535440683364868], [0.0833829939365387, 0.6492630243301392], [0.08286157250404358, 0.6450842022895813], [0.0823645293712616, 0.6409589052200317], [0.0818479061126709, 0.636908233165741], [0.08136782050132751, 0.6329778432846069], [0.08095312118530273, 0.6291968822479248], [0.08052542805671692, 0.6253451704978943], [0.0800791084766388, 0.6214130520820618], [0.07971513271331787, 0.617645263671875], [0.07933557033538818, 0.6138408780097961], [0.07897591590881348, 0.6101933121681213], [0.07865384221076965, 0.6064803600311279], [0.0783528983592987, 0.6027078628540039], [0.07804378867149353, 0.5989236831665039], [0.07775154709815979, 0.5952116847038269], [0.07746097445487976, 0.591498076915741], [0.07728356122970581, 0.587993860244751], [0.07711175084114075, 0.5844988822937012], [0.07698023319244385, 0.5808905959129333], [0.07690197229385376, 0.5770418047904968]]
39712|-46031359.71000107|[[0.21823152899742126, 0.9232070446014404], [0.20651975274085999, 0.9156606197357178], [0.19255685806274414, 0.9028973579406738], [0.17904335260391235, 0.888860821723938], [0.16692426800727844, 0.8743671774864197], [0.15651541948318481, 0.8596470952033997], [0.14734119176864624, 0.8450466394424438], [0.13904303312301636, 0.8303782939910889], [0.13180997967720032, 0.8163498640060425], [0.12576928734779358, 0.8031487464904785], [0.1211843490600586, 0.7911922335624695], [0.11759623885154724, 0.7802661657333374], [0.11438411474227905, 0.7699109315872192], [0.11145457625389099, 0.7602235078811646], [0.10885399580001831, 0.7512288093566895], [0.10679301619529724, 0.7435946464538574], [0.1048559844493866, 0.7362395524978638], [0.10322713851928711, 0.7293819189071655], [0.10162970423698425, 0.722697377204895], [0.10007745027542114, 0.7161865830421448], [0.0985771119594574, 0.7098492383956909], [0.0971272885799408, 0.7036819458007812], [0.09570848941802979, 0.6973954439163208], [0.0944611132144928, 0.6912797093391418], [0.0933607816696167, 0.6852549314498901], [0.0923088788986206, 0.6794381141662598], [0.09136492013931274, 0.6738541126251221], [0.09045246243476868, 0.6684003472328186], [0.08964115381240845, 0.6632871031761169], [0.08885160088539124, 0.6582949757575989], [0.08807128667831421, 0.6534203886985779], [0.0873403549194336, 0.6487608551979065], [0.08664172887802124, 0.6442055106163025], [0.08595559000968933, 0.639690101146698], [0.085349440574646, 0.635338544845581], [0.08475187420845032, 0.6310104131698608], [0.08415356278419495, 0.6266871690750122], [0.08359193801879883, 0.6223829388618469], [0.0830603837966919, 0.6181236505508423], [0.08255115151405334, 0.6139673590660095], [0.08203539252281189, 0.6098708510398865], [0.08150339126586914, 0.6058405637741089], [0.0810832679271698, 0.6017630100250244], [0.08064800500869751, 0.5976415276527405], [0.08021825551986694, 0.5935776233673096], [0.07985621690750122, 0.5896666646003723], [0.07956358790397644, 0.5858975648880005], [0.0792485773563385, 0.5820856094360352], [0.0788300633430481, 0.5780707597732544], [0.0784170925617218, 0.5741072297096252], [0.07815152406692505, 0.5700299739837646], [0.07788848876953125, 0.5659995079040527], [0.07750657200813293, 0.5616618990898132]]
